Model,TargetType,SalePrice,PredictedPrice,Residual,PercentError,AbsolutePercentError,Neighborhood,OverallQual,TotalSF,HasGarage
Lasso,Actual,244400,214003.69436923208,30396.30563076792,0.12437113596877218,0.12437113596877218,ClearCr,7,3435,1
Lasso,Log,244400,202596.00249655507,41803.99750344493,0.17104745296008564,0.17104745296008564,ClearCr,7,3435,1
Ridge,Actual,150900,170194.67357317673,-19294.673573176726,-0.12786397331462376,0.12786397331462376,Mitchel,6,3456,1
Ridge,Log,150900,164338.0051563906,-13438.005156390602,-0.0890523867222704,0.0890523867222704,Mitchel,6,3456,1
Lasso,Actual,150900,174597.71894004272,-23697.718940042716,-0.15704253770737386,0.15704253770737386,Mitchel,6,3456,1
Lasso,Log,150900,163888.60571342468,-12988.60571342468,-0.08607425920095878,0.08607425920095878,Mitchel,6,3456,1
Ridge,Actual,214000,249096.0119340738,-35096.01193407379,-0.16400005576669993,0.16400005576669993,Gilbert,7,3052,1
Ridge,Log,214000,239379.76364065867,-25379.763640658668,-0.11859702635821807,0.11859702635821807,Gilbert,7,3052,1
Lasso,Actual,214000,247218.3864401013,-33218.38644010131,-0.1552261048602865,0.1552261048602865,Gilbert,7,3052,1
Lasso,Log,214000,235988.52042736934,-21988.520427369338,-0.1027500954549969,0.1027500954549969,Gilbert,7,3052,1
Ridge,Actual,150000,131598.2346462479,18401.765353752096,0.12267843569168065,0.12267843569168065,Edwards,4,2880,0
Ridge,Log,150000,118609.27980555625,31390.720194443755,0.20927146796295837,0.20927146796295837,Edwards,4,2880,0
Lasso,Actual,150000,128785.413281948,21214.586718052,0.14143057812034668,0.14143057812034668,Edwards,4,2880,0
Lasso,Log,150000,116935.33833572715,33064.66166427285,0.22043107776181897,0.22043107776181897,Edwards,4,2880,0
Ridge,Actual,143000,134979.32508426235,8020.674915737647,0.05608863577438914,0.05608863577438914,Mitchel,5,3264,1
Ridge,Log,143000,135305.8413083536,7694.158691646386,0.05380530553598871,0.05380530553598871,Mitchel,5,3264,1
Lasso,Actual,143000,137753.69611710563,5246.303882894368,0.03668743974052006,0.03668743974052006,Mitchel,5,3264,1
Lasso,Log,143000,137357.7654854686,5642.234514531388,0.03945618541630341,0.03945618541630341,Mitchel,5,3264,1
Ridge,Actual,137500,177447.3486963243,-39947.348696324305,-0.29052617233690403,0.29052617233690403,Timber,6,2163,1
Ridge,Log,137500,161142.23867169907,-23642.238671699073,-0.17194355397599326,0.17194355397599326,Timber,6,2163,1
Lasso,Actual,137500,181624.57572241974,-44124.575722419744,-0.3209060052539618,0.3209060052539618,Timber,6,2163,1
Lasso,Log,137500,161155.87049508575,-23655.87049508575,-0.17204269450971454,0.17204269450971454,Timber,6,2163,1
Ridge,Actual,124900,159161.63252428587,-34261.63252428587,-0.27431251020244896,0.27431251020244896,OldTown,5,2837,1
Ridge,Log,124900,132629.94824996,-7729.948249959998,-0.061889097277501984,0.061889097277501984,OldTown,5,2837,1
Lasso,Actual,124900,159287.66284772678,-34387.66284772678,-0.2753215600298381,0.2753215600298381,OldTown,5,2837,1
Lasso,Log,124900,130322.17580065067,-5422.175800650672,-0.04341213611409665,0.04341213611409665,OldTown,5,2837,1
Ridge,Actual,143000,138883.0533204454,4116.946679554589,0.028789836919962158,0.028789836919962158,NAmes,5,2288,1
Ridge,Log,143000,135553.26451129667,7446.735488703329,0.052075073347575725,0.052075073347575725,NAmes,5,2288,1
Lasso,Actual,143000,128325.64994003279,14674.350059967212,0.1026178325871833,0.1026178325871833,NAmes,5,2288,1
Lasso,Log,143000,131047.09671318086,11952.903286819143,0.08358673627146254,0.08358673627146254,NAmes,5,2288,1
Ridge,Actual,270000,281863.8789048646,-11863.8789048646,-0.04394029224023926,0.04394029224023926,Timber,8,3245,1
Ridge,Log,270000,278553.86096921697,-8553.86096921697,-0.03168096655265545,0.03168096655265545,Timber,8,3245,1
Lasso,Actual,270000,282132.2319211757,-12132.231921175728,-0.04493419230065084,0.04493419230065084,Timber,8,3245,1
Lasso,Log,270000,275652.2265844721,-5652.226584472111,-0.020934172535081893,0.020934172535081893,Timber,8,3245,1
Ridge,Actual,192500,217199.77210798895,-24699.772107988945,-0.12831050445708542,0.12831050445708542,CollgCr,7,2712,1
Ridge,Log,192500,209509.01726170015,-17009.01726170015,-0.08835853122961118,0.08835853122961118,CollgCr,7,2712,1
Lasso,Actual,192500,217586.80460664254,-25086.804606642545,-0.13032106289164958,0.13032106289164958,CollgCr,7,2712,1
Lasso,Log,192500,209478.96389907287,-16978.96389907287,-0.08820240986531361,0.08820240986531361,CollgCr,7,2712,1
Ridge,Actual,197500,190965.07356442368,6534.926435576315,0.033088235116842106,0.033088235116842106,NWAmes,6,2542,1
Ridge,Log,197500,188894.42052199785,8605.579478002153,0.043572554318998244,0.043572554318998244,NWAmes,6,2542,1
Lasso,Actual,197500,191767.76479967037,5732.2352003296255,0.02902397569787152,0.02902397569787152,NWAmes,6,2542,1
Lasso,Log,197500,188137.8927421036,9362.107257896394,0.04740307472352605,0.04740307472352605,NWAmes,6,2542,1
Ridge,Actual,129000,145567.4517149397,-16567.4517149397,-0.1284298582553465,0.1284298582553465,NAmes,5,1728,1
Ridge,Log,129000,148183.0200007531,-19183.02000075311,-0.1487055814011869,0.1487055814011869,NAmes,5,1728,1
Lasso,Actual,129000,139615.39900700265,-10615.399007002648,-0.08228991478296627,0.08228991478296627,NAmes,5,1728,1
Lasso,Log,129000,144587.19893622154,-15587.198936221539,-0.12083099950559333,0.12083099950559333,NAmes,5,1728,1
Ridge,Actual,119900,125399.08371055932,-5499.083710559324,-0.045863917519260416,0.045863917519260416,SawyerW,5,1793,1
Ridge,Log,119900,127171.73838873341,-7271.7383887334145,-0.06064836020628369,0.06064836020628369,SawyerW,5,1793,1
Lasso,Actual,119900,125443.44894797,-5543.448947969999,-0.046233936179899904,0.046233936179899904,SawyerW,5,1793,1
Lasso,Log,119900,124893.93217486382,-4993.932174863818,-0.041650810465920084,0.041650810465920084,SawyerW,5,1793,1
Ridge,Actual,133900,114884.69645338898,19015.303546611016,0.142011228876856,0.142011228876856,CollgCr,5,1536,1
Ridge,Log,133900,126706.73353846555,7193.266461534455,0.05372118343192274,0.05372118343192274,CollgCr,5,1536,1
Lasso,Actual,133900,111935.79894628916,21964.201053710844,0.16403436186490547,0.16403436186490547,CollgCr,5,1536,1
Lasso,Log,133900,124945.512537923,8954.487462076999,0.06687443959728902,0.06687443959728902,CollgCr,5,1536,1
Ridge,Actual,172000,173021.3783499725,-1021.3783499725105,-0.00593824622077041,0.00593824622077041,Mitchel,5,2752,1
Ridge,Log,172000,163082.90306469722,8917.096935302776,0.05184358683315567,0.05184358683315567,Mitchel,5,2752,1
Lasso,Actual,172000,173010.03426918076,-1010.03426918076,-0.005872292262678837,0.005872292262678837,Mitchel,5,2752,1
Lasso,Log,172000,157320.37363625848,14679.626363741525,0.08534666490547398,0.08534666490547398,Mitchel,5,2752,1
Ridge,Actual,127500,132412.35363586765,-4912.35363586765,-0.038528263810726666,0.038528263810726666,Edwards,6,1925,0
Ridge,Log,127500,121352.52483438619,6147.4751656138105,0.04821549149501028,0.04821549149501028,Edwards,6,1925,0
Lasso,Actual,127500,129537.05944915602,-2037.0594491560187,-0.015976936856125636,0.015976936856125636,Edwards,6,1925,0
Lasso,Log,127500,115294.82162632392,12205.178373676084,0.09572688920530262,0.09572688920530262,Edwards,6,1925,0
Ridge,Actual,145000,157481.50318494186,-12481.50318494186,-0.08607933230994386,0.08607933230994386,Crawfor,6,2937,1
Ridge,Log,145000,142814.59087260158,2185.409127398423,0.015071787085506367,0.015071787085506367,Crawfor,6,2937,1
Lasso,Actual,145000,167908.79170553182,-22908.791705531825,-0.15799166693470224,0.15799166693470224,Crawfor,6,2937,1
Lasso,Log,145000,150470.7279632843,-5470.727963284298,-0.03772915836747792,0.03772915836747792,Crawfor,6,2937,1
Ridge,Actual,124000,142810.21117932582,-18810.211179325823,-0.151695251446176,0.151695251446176,Blueste,6,1790,1
Ridge,Log,124000,141499.3949684105,-17499.39496841049,-0.14112415297105232,0.14112415297105232,Blueste,6,1790,1
Lasso,Actual,124000,143887.24865865556,-19887.24865865556,-0.1603810375698029,0.1603810375698029,Blueste,6,1790,1
Lasso,Log,124000,144917.68941010148,-20917.689410101477,-0.16869104362985063,0.16869104362985063,Blueste,6,1790,1
Ridge,Actual,132000,124747.69322594575,7252.3067740542465,0.054941717985259445,0.054941717985259445,Sawyer,5,2114,1
Ridge,Log,132000,122489.68190662214,9510.318093377864,0.0720478643437717,0.0720478643437717,Sawyer,5,2114,1
Lasso,Actual,132000,124628.56703161765,7371.432968382345,0.05584418915441171,0.05584418915441171,Sawyer,5,2114,1
Lasso,Log,132000,123070.72929696608,8929.270703033922,0.06764599017449942,0.06764599017449942,Sawyer,5,2114,1
Ridge,Actual,185000,206088.91309890657,-21088.913098906574,-0.11399412485895445,0.11399412485895445,CollgCr,7,2674,1
Ridge,Log,185000,199878.3984857694,-14878.398485769401,-0.08042377559875352,0.08042377559875352,CollgCr,7,2674,1
Lasso,Actual,185000,209147.86584289305,-24147.86584289305,-0.13052900455617866,0.13052900455617866,CollgCr,7,2674,1
Lasso,Log,185000,198999.54290015102,-13999.54290015102,-0.07567320486568119,0.07567320486568119,CollgCr,7,2674,1
Ridge,Actual,155000,179696.03477553235,-24696.034775532346,-0.1593292566163377,0.1593292566163377,Somerst,7,2112,1
Ridge,Log,155000,175235.25324616086,-20235.253246160864,-0.13055002094297333,0.13055002094297333,Somerst,7,2112,1
Lasso,Actual,155000,182874.46573620004,-27874.465736200043,-0.17983526281419382,0.17983526281419382,Somerst,7,2112,1
Lasso,Log,155000,176365.68257844466,-21365.682578444656,-0.13784311340932034,0.13784311340932034,Somerst,7,2112,1
Ridge,Actual,116500,125812.16013526262,-9312.160135262617,-0.07993270502371345,0.07993270502371345,BrkSide,5,1716,0
Ridge,Log,116500,113846.73727977459,2653.262720225408,0.022774787298072172,0.022774787298072172,BrkSide,5,1716,0
Lasso,Actual,116500,125662.9212581059,-9162.921258105896,-0.07865168461893474,0.07865168461893474,BrkSide,5,1716,0
Lasso,Log,116500,117504.6795069915,-1004.6795069914951,-0.008623858429111547,0.008623858429111547,BrkSide,5,1716,0
Ridge,Actual,272000,293203.14701394853,-21203.147013948532,-0.07795274637481078,0.07795274637481078,NWAmes,6,4202,1
Ridge,Log,272000,290028.6957820712,-18028.695782071212,-0.06628196978702651,0.06628196978702651,NWAmes,6,4202,1
Lasso,Actual,272000,282413.58002000756,-10413.580020007561,-0.038285220661792504,0.038285220661792504,NWAmes,6,4202,1
Lasso,Log,272000,279537.19646287395,-7537.1964628739515,-0.027710281113507176,0.027710281113507176,NWAmes,6,4202,1
Ridge,Actual,155000,175215.08662315275,-20215.086623152747,-0.13041991369775965,0.13041991369775965,NPkVill,6,2352,1
Ridge,Log,155000,172396.35494785235,-17396.35494785235,-0.11223454805066031,0.11223454805066031,NPkVill,6,2352,1
Lasso,Actual,155000,170161.2656189245,-15161.265618924488,-0.09781461689628702,0.09781461689628702,NPkVill,6,2352,1
Lasso,Log,155000,169040.3049314545,-14040.304931454506,-0.09058261246099682,0.09058261246099682,NPkVill,6,2352,1
Ridge,Actual,239000,260518.32407771592,-21518.324077715923,-0.09003482877705407,0.09003482877705407,CollgCr,9,3600,1
Ridge,Log,239000,250149.76895804398,-11149.768958043976,-0.0466517529625271,0.0466517529625271,CollgCr,9,3600,1
Lasso,Actual,239000,268715.90316869505,-29715.903168695047,-0.12433432288156923,0.12433432288156923,CollgCr,9,3600,1
Lasso,Log,239000,260768.47501125443,-21768.475011254428,-0.0910814854027382,0.0910814854027382,CollgCr,9,3600,1
Ridge,Actual,214900,225234.5037852927,-10334.503785292705,-0.048089826827792954,0.048089826827792954,Timber,7,2711,1
Ridge,Log,214900,222733.35161835907,-7833.351618359069,-0.03645114759590074,0.03645114759590074,Timber,7,2711,1
Lasso,Actual,214900,228981.35475939253,-14081.354759392532,-0.06552515011350643,0.06552515011350643,Timber,7,2711,1
Lasso,Log,214900,225791.2381723934,-10891.238172393409,-0.05068049405487859,0.05068049405487859,Timber,7,2711,1
Ridge,Actual,178900,186299.8558239331,-7399.855823933089,-0.0413630845384745,0.0413630845384745,Gilbert,6,2267,1
Ridge,Log,178900,183753.73136699226,-4853.731366992259,-0.027130974661778974,0.027130974661778974,Gilbert,6,2267,1
Lasso,Actual,178900,182687.39112830826,-3787.391128308256,-0.021170436714970688,0.021170436714970688,Gilbert,6,2267,1
Lasso,Log,178900,181046.11667782362,-2146.116677823622,-0.011996180423832431,0.011996180423832431,Gilbert,6,2267,1
Ridge,Actual,160000,134489.32040467297,25510.679595327034,0.15944174747079395,0.15944174747079395,Crawfor,5,2036,1
Ridge,Log,160000,135701.4666412762,24298.5333587238,0.15186583349202373,0.15186583349202373,Crawfor,5,2036,1
Lasso,Actual,160000,134140.6123108896,25859.387689110386,0.1616211730569399,0.1616211730569399,Crawfor,5,2036,1
Lasso,Log,160000,138340.57918059698,21659.42081940302,0.1353713801212689,0.1353713801212689,Crawfor,5,2036,1
Ridge,Actual,135000,128649.33694093267,6350.66305906733,0.047041948585683925,0.047041948585683925,NAmes,5,2196,1
Ridge,Log,135000,127813.6567295155,7186.343270484504,0.05323217237395929,0.05323217237395929,NAmes,5,2196,1
Lasso,Actual,135000,129350.11409978535,5649.885900214649,0.04185100666825666,0.04185100666825666,NAmes,5,2196,1
Lasso,Log,135000,128573.46903981228,6426.530960187723,0.04760393303842758,0.04760393303842758,NAmes,5,2196,1
Ridge,Actual,37900,56970.55545566877,-19070.55545566877,-0.5031808827353238,0.5031808827353238,OldTown,3,1568,0
Ridge,Log,37900,71909.77230286127,-34009.77230286127,-0.8973554697324873,0.8973554697324873,OldTown,3,1568,0
Lasso,Actual,37900,47203.49353384826,-9303.493533848261,-0.2454747634260755,0.2454747634260755,OldTown,3,1568,0
Lasso,Log,37900,72877.35731971094,-34977.357319710936,-0.922885417406621,0.922885417406621,OldTown,3,1568,0
Ridge,Actual,140000,108991.31641821522,31008.683581784775,0.2214905970127484,0.2214905970127484,NAmes,6,1683,1
Ridge,Log,140000,114056.13981045058,25943.86018954942,0.18531328706821015,0.18531328706821015,NAmes,6,1683,1
Lasso,Actual,140000,115489.27300304614,24510.72699695386,0.1750766214068133,0.1750766214068133,NAmes,6,1683,1
Lasso,Log,140000,117323.16915600246,22676.830843997537,0.16197736317141098,0.16197736317141098,NAmes,6,1683,1
Ridge,Actual,135000,75158.05302928752,59841.94697071248,0.44327368126453687,0.44327368126453687,NAmes,4,1912,0
Ridge,Log,135000,86672.53511504648,48327.464884953515,0.357981221370026,0.357981221370026,NAmes,4,1912,0
Lasso,Actual,135000,72981.60990828153,62018.390091718466,0.4593954821608775,0.4593954821608775,NAmes,4,1912,0
Lasso,Log,135000,86567.81048306548,48432.18951693452,0.35875695938470015,0.35875695938470015,NAmes,4,1912,0
Ridge,Actual,173000,186979.7015675785,-13979.701567578508,-0.08080752351201449,0.08080752351201449,NridgHt,7,2390,1
Ridge,Log,173000,168707.22212151517,4292.777878484834,0.02481374496234008,0.02481374496234008,NridgHt,7,2390,1
Lasso,Actual,173000,190398.92562317144,-17398.92562317144,-0.1005718244113956,0.1005718244113956,NridgHt,7,2390,1
Lasso,Log,173000,174588.9949655582,-1588.9949655582022,-0.009184941997446256,0.009184941997446256,NridgHt,7,2390,1
Ridge,Actual,99500,120511.0737497055,-21011.073749705494,-0.21116657034879893,0.21116657034879893,SawyerW,6,1836,1
Ridge,Log,99500,126005.83927303624,-26505.83927303624,-0.2663903444526255,0.2663903444526255,SawyerW,6,1836,1
Lasso,Actual,99500,119222.02089471705,-19722.020894717047,-0.19821126527353816,0.19821126527353816,SawyerW,6,1836,1
Lasso,Log,99500,127685.4694310984,-28185.469431098405,-0.28327104955877797,0.28327104955877797,SawyerW,6,1836,1
Ridge,Actual,182000,195221.89092830726,-13221.890928307257,-0.07264775235333658,0.07264775235333658,Somerst,7,2856,1
Ridge,Log,182000,189643.36708010666,-7643.367080106662,-0.041996522418168473,0.041996522418168473,Somerst,7,2856,1
Lasso,Actual,182000,200098.92293754703,-18098.92293754703,-0.09944463152498369,0.09944463152498369,Somerst,7,2856,1
Lasso,Log,182000,193206.97995451573,-11206.97995451573,-0.061576812936899615,0.061576812936899615,Somerst,7,2856,1
Ridge,Actual,167500,204083.76976717514,-36583.76976717514,-0.21841056577417992,0.21841056577417992,BrkSide,7,2747,1
Ridge,Log,167500,179974.49724069523,-12474.49724069523,-0.07447461039221033,0.07447461039221033,BrkSide,7,2747,1
Lasso,Actual,167500,209334.1047044303,-41834.1047044303,-0.2497558489816734,0.2497558489816734,BrkSide,7,2747,1
Lasso,Log,167500,184166.37432202953,-16666.37432202953,-0.09950074222107182,0.09950074222107182,BrkSide,7,2747,1
Ridge,Actual,165000,180665.98347554778,-15665.983475547779,-0.09494535439725926,0.09494535439725926,Somerst,7,2055,1
Ridge,Log,165000,179340.71219271937,-14340.712192719366,-0.08691340722860222,0.08691340722860222,Somerst,7,2055,1
Lasso,Actual,165000,183508.86893066595,-18508.86893066595,-0.11217496321615728,0.11217496321615728,Somerst,7,2055,1
Lasso,Log,165000,179223.38316541415,-14223.383165414154,-0.08620232221463124,0.08620232221463124,Somerst,7,2055,1
Ridge,Actual,85500,67624.01309663826,17875.986903361743,0.20907587021475724,0.20907587021475724,BrkSide,4,1309,0
Ridge,Log,85500,82314.78725150165,3185.2127484983503,0.0372539502748345,0.0372539502748345,BrkSide,4,1309,0
Lasso,Actual,85500,65354.12623643584,20145.87376356416,0.23562425454461006,0.23562425454461006,BrkSide,4,1309,0
Lasso,Log,85500,83666.90858929168,1833.0914107083227,0.021439665622319564,0.021439665622319564,BrkSide,4,1309,0
Ridge,Actual,199900,192780.91901893614,7119.08098106386,0.03561321151107484,0.03561321151107484,Somerst,7,2482,1
Ridge,Log,199900,179329.10134502905,20570.89865497095,0.10290594624797875,0.10290594624797875,Somerst,7,2482,1
Lasso,Actual,199900,195730.7959777568,4169.2040222432115,0.020856448335383748,0.020856448335383748,Somerst,7,2482,1
Lasso,Log,199900,179497.60401231554,20402.39598768446,0.10206301144414437,0.10206301144414437,Somerst,7,2482,1
Ridge,Actual,110000,95092.78542963794,14907.214570362063,0.13552013245783692,0.13552013245783692,Edwards,4,1788,1
Ridge,Log,110000,104819.19407681833,5180.805923181673,0.04709823566528794,0.04709823566528794,Edwards,4,1788,1
Lasso,Actual,110000,93498.62397180441,16501.37602819559,0.15001250934723265,0.15001250934723265,Edwards,4,1788,1
Lasso,Log,110000,104632.62457745399,5367.375422546014,0.048794322023145584,0.048794322023145584,Edwards,4,1788,1
Ridge,Actual,139000,134959.63760672294,4040.362393277057,0.029067355347316956,0.029067355347316956,Sawyer,5,2242,1
Ridge,Log,139000,133542.051221236,5457.9487787639955,0.03926581855225896,0.03926581855225896,Sawyer,5,2242,1
Lasso,Actual,139000,139020.02505575048,-20.025055750476895,-0.00014406514928400643,0.00014406514928400643,Sawyer,5,2242,1
Lasso,Log,139000,137306.5737877281,1693.4262122719083,0.012182922390445383,0.012182922390445383,Sawyer,5,2242,1
Ridge,Actual,178400,187159.5194709372,-8759.5194709372,-0.04910044546489462,0.04910044546489462,NAmes,7,1943,1
Ridge,Log,178400,183248.4252370365,-4848.425237036514,-0.027177271508052207,0.027177271508052207,NAmes,7,1943,1
